,user_id,test_group,created_order_in_3_days,order_sum,geo_group,marketing_group
1478,1086784,test,0,,regions,organic
21097,1067308,test,0,,msk,target_direct
28732,1010947,control,0,,msk,context_brand
24655,1007704,control,0,,msk,target_direct
35389,1049143,control,0,,regions,target_direct
27619,1043575,control,0,,regions,target_direct
20901,1037047,control,0,,regions,target_direct
22958,1049284,control,1,2936.0,regions,target_direct
23244,1062178,test,0,,msk,organic
13059,1109602,test,0,,regions,target_direct
5223,1033048,control,0,,regions,organic
866,1072936,test,0,,msk,social_media
3260,1005079,control,0,,msk,target_direct
14030,1107487,test,0,,regions,target_direct
15206,1096894,test,0,,regions,target_direct
36719,1059322,control,0,,regions,social_media
6317,1038391,control,0,,regions,target_direct
10815,1109320,test,0,,regions,target_direct
39491,1024567,control,0,,regions,organic
38651,1102420,test,1,250.0,regions,target_direct
15650,1091839,test,0,,regions,organic
33251,1010620,control,0,,msk,context_brand
18713,1053574,control,0,,regions,context_brand
14233,1111801,test,1,7982.0,regions,target_direct
34522,1041814,control,0,,regions,target_direct
14996,1035052,control,1,2000.0,regions,organic
36445,1039819,control,0,,regions,target_direct
21255,1078066,test,0,,spb,target_direct
34567,1101859,test,0,,regions,target_direct
38103,1080175,test,0,,spb,target_direct
5580,1116946,test,1,400.0,regions,social_media
39898,1120384,test,0,,regions,social_media
27264,1113532,test,0,,regions,context_brand
20491,1063858,test,1,25008.0,msk,organic
6603,1112536,test,0,,regions,context_brand
17654,1107403,test,1,4554.0,regions,target_direct
15721,1043752,control,1,5454.0,regions,target_direct
18506,1098880,test,1,4344.0,regions,target_direct
32531,1105213,test,0,,regions,target_direct
14442,1079500,test,0,,spb,target_direct
26021,1110007,test,1,4390.0,regions,target_direct
33452,1061428,test,0,,msk,organic
27671,1094701,test,0,,regions,organic
4014,1100077,test,0,,regions,target_direct
5645,1072702,test,1,22984.0,msk,social_media
7824,1065250,test,0,,msk,target_direct
5240,1053442,control,1,10442.0,regions,context_brand
19189,1094182,test,0,,regions,organic
30528,1027795,control,0,,regions,organic
20163,1051711,control,0,,regions,target_direct
29430,1059853,control,0,,regions,social_media
28810,1108621,test,0,,regions,target_direct
443,1120102,test,1,4956.0,regions,social_media
18434,1066888,test,0,,msk,target_direct
38246,1042900,control,0,,regions,target_direct
13077,1090318,test,1,2200.0,regions,organic
10685,1091572,test,0,,regions,organic
34748,1041139,control,1,3092.0,regions,target_direct
9848,1094671,test,0,,regions,organic
17299,1015369,control,0,,spb,organic
18899,1004311,control,0,,msk,target_direct
10159,1070047,test,1,250.0,msk,target_direct
7135,1005835,control,0,,msk,target_direct
13743,1027540,control,0,,regions,organic
6319,1019830,control,0,,spb,target_direct
24286,1120141,test,1,400.0,regions,social_media
10333,1026250,control,0,,regions,organic
27211,1095967,test,0,,regions,target_direct
18803,1095304,test,0,,regions,target_direct
33793,1074223,test,1,7467.0,spb,organic
28463,1046326,control,0,,regions,target_direct
31946,1022488,control,0,,spb,social_media
34031,1060189,control,0,,regions,social_media
37459,1078822,test,0,,spb,target_direct
24915,1044346,control,0,,regions,target_direct
4213,1061485,test,0,,msk,organic
244,1039315,control,0,,regions,target_direct
6466,1074718,test,0,,spb,organic
18339,1071055,test,0,,msk,context_brand
9573,1072363,test,1,6000.0,msk,social_media
12818,1009219,control,1,5955.0,msk,target_direct
17197,1049563,control,1,6440.0,regions,target_direct
23568,1032850,control,1,4622.0,regions,organic
35618,1107790,test,1,250.0,regions,target_direct
14439,1103035,test,0,,regions,target_direct
9491,1101223,test,1,4262.0,regions,target_direct
25102,1033231,control,0,,regions,organic
35298,1100956,test,0,,regions,target_direct
6619,1109161,test,0,,regions,target_direct
19183,1069543,test,0,,msk,target_direct
8766,1052668,control,1,7800.0,regions,context_brand
22047,1037692,control,1,5382.0,regions,target_direct
24684,1118005,test,1,5384.543994413408,regions,social_media
10113,1027858,control,0,,regions,organic
28557,1058887,control,0,,regions,social_media
14932,1029274,control,0,,regions,organic
1285,1031905,control,1,4255.0,regions,organic
34083,1031593,control,0,,regions,organic
9615,1109248,test,1,13345.0,regions,target_direct
10536,1045237,control,0,,regions,target_direct
29196,1085899,test,1,8342.0,regions,organic
27744,1059349,control,0,,regions,social_media
16880,1021597,control,1,10920.0,spb,context_brand
24330,1030258,control,1,2000.0,regions,organic
30520,1043560,control,0,,regions,target_direct
34089,1059769,control,1,3114.0,regions,social_media
4764,1005301,control,0,,msk,target_direct
20551,1048708,control,0,,regions,target_direct
21672,1115209,test,1,7812.0,regions,context_brand
6847,1114894,test,0,,regions,context_brand
16396,1030432,control,0,,regions,organic
29228,1033360,control,0,,regions,organic
25330,1029982,control,0,,regions,organic
7057,1114009,test,0,,regions,context_brand
37689,1002337,control,0,,msk,organic
11788,1014829,control,0,,spb,organic
26014,1084288,test,1,8744.0,regions,organic
16489,1099051,test,0,,regions,target_direct
30947,1083121,test,0,,spb,social_media
39914,1091368,test,1,2200.0,regions,organic
30412,1103662,test,0,,regions,target_direct
14733,1075429,test,1,17965.0,spb,organic
39810,1099432,test,0,,regions,target_direct
34139,1006579,control,0,,msk,target_direct
8882,1000780,control,1,13202.0,msk,organic
37003,1067956,test,1,250.0,msk,target_direct
2463,1114477,test,0,,regions,context_brand
8033,1009069,control,0,,msk,target_direct
25576,1082077,test,0,,spb,context_brand
20852,1028581,control,0,,regions,organic
8710,1098190,test,0,,regions,target_direct
34126,1061659,test,1,8197.0,msk,organic
36410,1119967,test,0,,regions,social_media
36825,1025713,control,0,,regions,organic
28715,1029874,control,0,,regions,organic
28293,1041229,control,0,,regions,target_direct
37563,1019521,control,0,,spb,target_direct
2439,1052806,control,0,,regions,context_brand
35009,1048567,control,0,,regions,target_direct
25717,1006960,control,1,5907.0,msk,target_direct
18522,1001710,control,0,,msk,organic
9436,1009732,control,0,,msk,target_direct
1274,1013518,control,0,,spb,organic
11114,1097173,test,1,250.0,regions,target_direct
19141,1088947,test,0,,regions,organic
35815,1033246,control,0,,regions,organic
28235,1069441,test,0,,msk,target_direct
20833,1013332,control,0,,msk,social_media
38935,1119226,test,0,,regions,social_media
29507,1071616,test,1,7117.0,msk,context_brand
29190,1034542,control,1,7238.0,regions,organic
27269,1099312,test,1,4637.0,regions,target_direct
30778,1090918,test,0,,regions,organic
18398,1104103,test,0,,regions,target_direct
30087,1100740,test,0,,regions,target_direct
37119,1081042,test,1,10584.0,spb,target_direct
40164,1055173,control,0,,regions,context_brand
775,1036342,control,0,,regions,target_direct
10652,1027393,control,0,,regions,organic
38990,1070998,test,1,7420.0,msk,context_brand
35462,1030504,control,0,,regions,organic
16300,1001164,control,1,2000.0,msk,organic
8599,1055113,control,0,,regions,context_brand
20134,1042525,control,0,,regions,target_direct
26340,1009837,control,0,,msk,target_direct
21889,1079332,test,1,10974.0,spb,target_direct
24884,1065070,test,1,5384.543994413408,msk,target_direct
2875,1114618,test,1,8780.0,regions,context_brand
25865,1053115,control,0,,regions,context_brand
15486,1043014,control,0,,regions,target_direct
19657,1020823,control,1,5423.0,spb,target_direct
19369,1106539,test,0,,regions,target_direct
33858,1095211,test,0,,regions,target_direct
14361,1118764,test,0,,regions,social_media
26353,1031641,control,0,,regions,organic
36371,1112599,test,0,,regions,context_brand
13195,1037851,control,1,50.0,regions,target_direct
14839,1093102,test,0,,regions,organic
3372,1067839,test,1,6179.0,msk,target_direct
9369,1048264,control,0,,regions,target_direct
35280,1010992,control,1,24528.0,msk,context_brand
10885,1107079,test,0,,regions,target_direct
35114,1040743,control,1,2717.0,regions,target_direct
1566,1005082,control,0,,msk,target_direct
28948,1005127,control,0,,msk,target_direct
2682,1045864,control,0,,regions,target_direct
28320,1044745,control,0,,regions,target_direct
23667,1043236,control,0,,regions,target_direct
2046,1008442,control,0,,msk,target_direct
1636,1102465,test,0,,regions,target_direct
18646,1063231,test,0,,msk,organic
3445,1058011,control,1,200.0,regions,social_media
27290,1023745,control,0,,regions,organic
12218,1004701,control,0,,msk,target_direct
40092,1092811,test,0,,regions,organic
11311,1003906,control,1,2000.0,msk,organic
5439,1104220,test,0,,regions,target_direct
15942,1062547,test,0,,msk,organic
22471,1000426,control,0,,msk,organic
16139,1077634,test,0,,spb,target_direct
17069,1111645,test,0,,regions,target_direct
34221,1076530,test,0,,spb,organic
35431,1115302,test,1,1800.0,regions,context_brand
25541,1080202,test,1,5384.543994413408,spb,target_direct
2657,1040080,control,0,,regions,target_direct
13952,1021975,control,0,,spb,context_brand
5422,1090093,test,0,,regions,organic
12157,1016245,control,0,,spb,organic
36133,1072681,test,1,6286.0,msk,social_media
4320,1105807,test,0,,regions,target_direct
7459,1054945,control,1,7112.0,regions,context_brand
11350,1028194,control,1,2000.0,regions,organic
29919,1104508,test,1,7640.0,regions,target_direct
9585,1051903,control,0,,regions,target_direct
39965,1102105,test,0,,regions,target_direct
20475,1045900,control,1,50.0,regions,target_direct
36204,1027003,control,0,,regions,organic
21149,1070326,test,0,,msk,target_direct
1339,1019173,control,0,,spb,target_direct
21405,1003630,control,0,,msk,organic
24850,1105267,test,1,5384.543994413408,regions,target_direct
28733,1107709,test,0,,regions,target_direct
17573,1082503,test,0,,spb,social_media
31868,1028878,control,0,,regions,organic
33615,1022371,control,0,,spb,context_brand
2208,1112566,test,1,1800.0,regions,context_brand
8596,1034857,control,1,2000.0,regions,organic
13957,1000687,control,0,,msk,organic
29089,1058578,control,0,,regions,social_media
34208,1115146,test,0,,regions,context_brand
6511,1062778,test,0,,msk,organic
2860,1106659,test,0,,regions,target_direct
38709,1117438,test,1,400.0,regions,social_media
28543,1108807,test,0,,regions,target_direct
24449,1000168,control,1,2000.0,msk,organic
39769,1042243,control,0,,regions,target_direct
22930,1070698,test,1,5384.543994413408,msk,context_brand
15459,1072711,test,0,,msk,social_media
28468,1062874,test,1,27460.0,msk,organic
2297,1082431,test,1,400.0,spb,social_media
1798,1030486,control,0,,regions,organic
3841,1082662,test,1,400.0,spb,social_media
23310,1069030,test,0,,msk,target_direct
24104,1103404,test,1,5384.543994413408,regions,target_direct
15314,1068034,test,0,,msk,target_direct
6674,1014568,control,1,11898.0,spb,organic
31520,1050085,control,0,,regions,target_direct
16985,1055110,control,0,,regions,context_brand
24964,1017601,control,1,50.0,spb,target_direct
31780,1086268,test,0,,regions,organic
23328,1021141,control,0,,spb,target_direct
22142,1007362,control,0,,msk,target_direct
39492,1073728,test,1,2200.0,spb,organic
13407,1036681,control,0,,regions,target_direct
37316,1029670,control,0,,regions,organic
25662,1044475,control,0,,regions,target_direct
1710,1035055,control,0,,regions,organic
39078,1052281,control,0,,regions,context_brand
38551,1011211,control,0,,msk,context_brand
23444,1048639,control,0,,regions,target_direct
25975,1060804,test,0,,msk,organic
15091,1050685,control,0,,regions,target_direct
12479,1051645,control,0,,regions,target_direct
36006,1067854,test,1,5262.0,msk,target_direct
28986,1084144,test,0,,regions,organic
6059,1111096,test,0,,regions,target_direct
38075,1067110,test,0,,msk,target_direct
21911,1042039,control,1,2208.0,regions,target_direct
16755,1090468,test,1,8528.0,regions,organic
36292,1000684,control,1,13418.0,msk,organic
8116,1086097,test,0,,regions,organic
19560,1020094,control,0,,spb,target_direct
8203,1074079,test,1,7402.0,spb,organic
1080,1010533,control,1,7130.0,msk,context_brand
5774,1062166,test,1,13472.0,msk,organic
25520,1101949,test,1,5384.543994413408,regions,target_direct
9271,1092781,test,1,4902.0,regions,organic
3596,1067437,test,1,5600.0,msk,target_direct
38853,1066069,test,0,,msk,target_direct
2,1016218,control,1,6810.0,spb,organic
18741,1090420,test,0,,regions,organic
9826,1073899,test,1,11436.0,spb,organic
15033,1038814,control,1,50.0,regions,target_direct
24697,1077025,test,1,5384.543994413408,spb,target_direct
9014,1007392,control,0,,msk,target_direct
26692,1045876,control,1,2252.0,regions,target_direct
11308,1030132,control,0,,regions,organic
28085,1045993,control,0,,regions,target_direct
14049,1063189,test,0,,msk,organic
35346,1004137,control,0,,msk,target_direct
30123,1091128,test,1,2200.0,regions,organic
32879,1105537,test,0,,regions,target_direct
13233,1029106,control,1,5966.0,regions,organic
15390,1053895,control,1,18628.0,regions,context_brand
33340,1084756,test,1,9132.0,regions,organic
19247,1041745,control,0,,regions,target_direct
33209,1075507,test,0,,spb,organic
31366,1052134,control,0,,regions,context_brand
38000,1055674,control,0,,regions,context_brand
39104,1001254,control,1,7540.0,msk,organic
11227,1083646,test,1,9732.0,spb,social_media
34633,1025209,control,1,5177.0,regions,organic
36711,1116652,test,0,,regions,social_media
36614,1013935,control,1,22040.0,spb,organic
22924,1096138,test,0,,regions,target_direct
15851,1024138,control,0,,regions,organic
13838,1029994,control,0,,regions,organic
25130,1083508,test,1,5384.543994413408,spb,social_media
32673,1042513,control,0,,regions,target_direct
14742,1098127,test,0,,regions,target_direct
24709,1106800,test,1,5384.543994413408,regions,target_direct
38753,1105189,test,0,,regions,target_direct
10152,1039666,control,0,,regions,target_direct
32262,1089178,test,0,,regions,organic
24769,1103116,test,1,4443.0,regions,target_direct
25466,1084192,test,1,5384.543994413408,regions,organic
20565,1048375,control,1,50.0,regions,target_direct
13019,1068979,test,0,,msk,target_direct
34284,1029904,control,1,5798.0,regions,organic
23876,1010365,control,0,,msk,context_brand
3130,1011022,control,0,,msk,context_brand
20826,1007716,control,0,,msk,target_direct
30530,1095055,test,0,,regions,target_direct
10164,1002472,control,0,,msk,organic
17222,1107811,test,0,,regions,target_direct
7823,1091134,test,0,,regions,organic
21055,1059346,control,1,3512.0,regions,social_media
26635,1010326,control,1,6604.0,msk,context_brand
4742,1054450,control,0,,regions,context_brand
25433,1102051,test,1,5384.543994413408,regions,target_direct
25501,1025911,control,0,,regions,organic
1672,1010266,control,0,,msk,target_direct
4595,1035994,control,0,,regions,target_direct
7927,1050460,control,0,,regions,target_direct
9823,1051837,control,1,2812.0,regions,target_direct
13435,1014634,control,0,,spb,organic
17315,1055671,control,1,1600.0,regions,context_brand
14400,1023646,control,1,6665.0,spb,organic
31678,1034245,control,0,,regions,organic
21558,1018831,control,0,,spb,target_direct
18993,1006267,control,1,11196.0,msk,target_direct
35586,1112893,test,1,7498.0,regions,context_brand
13671,1057600,control,0,,regions,social_media
17562,1085941,test,0,,regions,organic
